Actress	2014	4.0	11	84.0	74.0	70.6666666667	72.5	75	-0.0455033693064	[('29-12-2013', 84), ('05-01-2014', 77), ('12-01-2014', 78), ('19-01-2014', 73), ('26-01-2014', 71), ('02-02-2014', 69), ('09-02-2014', 69), ('16-02-2014', 71), ('23-02-2014', 72), ('02-03-2014', 91), ('09-03-2014', 74), ('16-03-2014', 71)]
The Boss	2016	4.0	8	29.0	29.0	24.3333333333	28.5	27	0.00297270955166	[('27-12-2015', 29), ('03-01-2016', 30), ('10-01-2016', 27), ('17-01-2016', 33), ('24-01-2016', 27), ('31-01-2016', 25), ('07-02-2016', 27), ('14-02-2016', 24), ('21-02-2016', 22), ('28-02-2016', 23), ('06-03-2016', 25), ('13-03-2016', 32)]
Fuga da Reuma Park	2016	12.0	15	1.0	0.0	0.666666666667	3.0	1	0.522222222222	[('04-09-2016', 1), ('11-09-2016', 1), ('18-09-2016', 0), ('25-09-2016', 0), ('02-10-2016', 0), ('09-10-2016', 0), ('16-10-2016', 0), ('23-10-2016', 1), ('30-10-2016', 1), ('06-11-2016', 2), ('13-11-2016', 2), ('20-11-2016', 4)]
Like Crazy	2016	5.0	17	51.0	46.3333333333	48.0	46.5	47	-0.0283815223453	[('07-02-2016', 51), ('14-02-2016', 54), ('21-02-2016', 48), ('28-02-2016', 46), ('06-03-2016', 45), ('13-03-2016', 44), ('20-03-2016', 52), ('27-03-2016', 48), ('03-04-2016', 44), ('10-04-2016', 47), ('17-04-2016', 46), ('24-04-2016', 47)]
Like Crazy	2016	5.0	17	51.0	46.3333333333	48.0	46.5	47	-0.0283815223453	[('07-02-2016', 51), ('14-02-2016', 54), ('21-02-2016', 48), ('28-02-2016', 46), ('06-03-2016', 45), ('13-03-2016', 44), ('20-03-2016', 52), ('27-03-2016', 48), ('03-04-2016', 44), ('10-04-2016', 47), ('17-04-2016', 46), ('24-04-2016', 47)]
Like Crazy	2016	5.0	17	51.0	46.3333333333	48.0	46.5	47	-0.0283815223453	[('07-02-2016', 51), ('14-02-2016', 54), ('21-02-2016', 48), ('28-02-2016', 46), ('06-03-2016', 45), ('13-03-2016', 44), ('20-03-2016', 52), ('27-03-2016', 48), ('03-04-2016', 44), ('10-04-2016', 47), ('17-04-2016', 46), ('24-04-2016', 47)]
Like Crazy	2016	5.0	17	51.0	46.3333333333	48.0	46.5	47	-0.0283815223453	[('07-02-2016', 51), ('14-02-2016', 54), ('21-02-2016', 48), ('28-02-2016', 46), ('06-03-2016', 45), ('13-03-2016', 44), ('20-03-2016', 52), ('27-03-2016', 48), ('03-04-2016', 44), ('10-04-2016', 47), ('17-04-2016', 46), ('24-04-2016', 47)]
Big News from Grand Rock	2014	9.0	18	0.0	6.0	0.0	8.5	2	4.54761904762	[('08-06-2014', 0), ('15-06-2014', 0), ('22-06-2014', 18), ('29-06-2014', 0), ('06-07-2014', 0), ('13-07-2014', 0), ('20-07-2014', 0), ('27-07-2014', 0), ('03-08-2014', 0), ('10-08-2014', 0), ('17-08-2014', 0), ('24-08-2014', 17)]
Redemption	2014	3.0	23	39.0	38.6666666667	34.0	32.5	36	-0.056279178338	[('15-12-2013', 39), ('22-12-2013', 45), ('29-12-2013', 47), ('05-01-2014', 36), ('12-01-2014', 33), ('19-01-2014', 34), ('26-01-2014', 34), ('02-02-2014', 33), ('09-02-2014', 35), ('16-02-2014', 33), ('23-02-2014', 33), ('02-03-2014', 32)]
Redemption	2014	3.0	23	39.0	38.6666666667	34.0	32.5	36	-0.056279178338	[('15-12-2013', 39), ('22-12-2013', 45), ('29-12-2013', 47), ('05-01-2014', 36), ('12-01-2014', 33), ('19-01-2014', 34), ('26-01-2014', 34), ('02-02-2014', 33), ('09-02-2014', 35), ('16-02-2014', 33), ('23-02-2014', 33), ('02-03-2014', 32)]
